LocalDateTime,DateTime,hour,minute,BA_total,wind_check,lower_wind,upper_wind,quantile,variance,extracted_hour
2019-02-12T06:30:00.0,2019-02-12T10:30:00.0,10,30,1416.8478971,1.0,142.71688890010614,1799.1384959,0.7110352488082288,182488.2346540019,6
2019-02-12T06:35:00.0,2019-02-12T10:35:00.0,10,35,1426.0218983,1.0,142.71688890010614,1799.1384959,0.718081711224022,182488.2346540019,6
2019-02-12T06:40:00.0,2019-02-12T10:40:00.0,10,40,1433.98607024,1.0,142.71688890010614,1799.1384959,0.7241268080009765,182488.2346540019,6
2019-02-12T06:45:00.0,2019-02-12T10:45:00.0,10,45,1439.85812569,1.0,0.0,1799.1384959,0.4390748295424784,595018.3830968917,6
2019-02-12T06:50:00.0,2019-02-12T10:50:00.0,10,50,1442.02765169,1.0,0.0,1799.1384959,0.43954367518803444,595018.3830968917,6
2019-02-12T06:55:00.0,2019-02-12T10:55:00.0,10,55,1436.6687284500001,1.0,0.0,1799.1384959,0.4383855845147985,595018.3830968917,6
2019-02-12T07:00:00.0,2019-02-12T11:00:00.0,11,0,1437.6851199001,1.0,1119.6393564070697,1734.6481468918266,0.5317796287375369,18210.436768472428,7
2019-02-12T07:05:00.0,2019-02-12T11:05:00.0,11,5,1438.8831252903,1.0,1119.6393564070697,1734.6481468918266,0.5353813066264658,18210.436768472428,7
2019-02-12T07:10:00.0,2019-02-12T11:10:00.0,11,10,1434.6219717396,1.0,1119.6393564070697,1734.6481468918266,0.5225565200940337,18210.436768472428,7
2019-02-12T07:15:00.0,2019-02-12T11:15:00.0,11,15,1436.3494351,1.0,1146.7909088694742,1741.6041228809218,0.4755268112219114,17034.08976814407,7
2019-02-12T07:20:00.0,2019-02-12T11:20:00.0,11,20,1446.717793049,1.0,1146.7909088694742,1741.6041228809218,0.5078638809624904,17034.08976814407,7
2019-02-12T07:25:00.0,2019-02-12T11:25:00.0,11,25,1452.56375874,1.0,1146.7909088694742,1741.6041228809218,0.5260869318429541,17034.08976814407,7
2019-02-12T07:30:00.0,2019-02-12T11:30:00.0,11,30,1458.602703931,1.0,1175.320440118166,1750.0873384762726,0.48675902301743323,15905.27611110406,7
2019-02-12T07:35:00.0,2019-02-12T11:35:00.0,11,35,1465.713836,1.0,1175.320440118166,1750.0873384762726,0.5097193291471367,15905.27611110406,7
2019-02-12T07:40:00.0,2019-02-12T11:40:00.0,11,40,1473.18467146,1.0,1175.320440118166,1750.0873384762726,0.5338035893083982,15905.27611110406,7
2019-02-12T07:45:00.0,2019-02-12T11:45:00.0,11,45,1478.6268911,1.0,1159.9903647803903,1779.535031118041,0.5265357195381484,18480.042285280302,7
2019-02-12T07:50:00.0,2019-02-12T11:50:00.0,11,50,1482.8998447010001,1.0,1159.9903647803903,1779.535031118041,0.5392944069558422,18480.042285280302,7
2019-02-12T07:55:00.0,2019-02-12T11:55:00.0,11,55,1494.0373571,1.0,1159.9903647803903,1779.535031118041,0.5723218519279347,18480.042285280302,7
2019-02-12T08:00:00.0,2019-02-12T12:00:00.0,12,0,1496.498278402,1.0,1024.6606816134292,1799.1384959,0.5846503126991162,34786.23099783948,8
2019-02-12T08:05:00.0,2019-02-12T12:05:00.0,12,5,1498.1891507,1.0,1024.6606816134292,1799.1384959,0.588199004982063,34786.23099783948,8
2019-02-12T08:10:00.0,2019-02-12T12:10:00.0,12,10,1498.6976114,1.0,1024.6606816134292,1799.1384959,0.5892661290720406,34786.23099783948,8
2019-02-12T08:15:00.0,2019-02-12T12:15:00.0,12,15,1498.560895998,1.0,1036.5493975787408,1799.1384959,0.5814837087746927,33608.692106500734,8
2019-02-12T08:20:00.0,2019-02-12T12:20:00.0,12,20,1503.4736816,1.0,1036.5493975787408,1799.1384959,0.5919683988590363,33608.692106500734,8
